Name,rarity,collector_number,image_url,Unique ID,Pitch,Cost,Power,Defense,Health,Intelligence,Arcane,Types,Card Keywords,Abilities and Effects,Ability and Effect Keywords,Granted Keywords,Removed Keywords,Interacts with Keywords,Functional Text,Type Text,Card Played Horizontally,Blitz Legal,CC Legal,Commoner Legal,LL Legal,total_count,Gravy Bones_total_count,"Scurv, Stowaway_total_count",Puffin_total_count,Marlynn_total_count,average_count_per_normalized_deck,Gravy Bones_average_count_per_normalized_deck,"Scurv, Stowaway_average_count_per_normalized_deck",Puffin_average_count_per_normalized_deck,Marlynn_average_count_per_normalized_deck,draft_average_occurrence1,draft_average_occurrence2,draft_average_occurrence3,pick_rate,average_count_per_deck,Gravy Bones_pick_rate,Gravy Bones_average_count_per_deck,"Scurv, Stowaway_pick_rate","Scurv, Stowaway_average_count_per_deck",Puffin_pick_rate,Puffin_average_count_per_deck,Marlynn_pick_rate,Marlynn_average_count_per_deck,weighted_pick_rate
Jack Be Quick (red),rare,SEA202,https://prod-content.fabrary.io/cards/SEA202.webp,hKpL79WLFdLkgBhmhtdQJ,1,0,3,3,,,,"Generic, Action, Attack","Go again, Steal",,,,,,"""When this attacks, you may banish a Nimblism from your graveyard. If you do, this gets +1{p} and **go again**.",,,,,,,36,6,5,13,12,0.08464508847572187,0.034640541489856555,0.23937974383301705,0.10480317873586295,0.10555381393444972,0.7582363511904764,0.762198275,0.7975172199921293,0.1250847329388501,0.09703504043126684,0.05298098469913341,0.0410958904109589,0.32482662726687894,0.25,0.1564822058518323,0.12149532710280374,0.15771344104404703,0.12244897959183673,0.17300081471547293
Money or Your Life? (red),rare,SEA203,https://prod-content.fabrary.io/cards/SEA203.webp,JnLNPdCz8Fkp6KJ7TMLdj,1,3,6,2,,,,"Generic, Action, Attack",,,,,,,"When this hits a hero, deal 2 damage to them unless they give you a Gold token they control. If you are a Thief, repeat this process once.",Generic Action - Attack,,,,No,,31,13,8,4,6,0.07304695704191792,0.07358999856732257,0.38153318759936405,0.032763827706103685,0.053264162807980325,0.7582363511904764,0.762198275,0.7975172199921293,0.10771185336400982,0.08355795148247978,0.11479213351478906,0.08904109589041095,0.5197226036270063,0.4,0.048148371031333015,0.037383177570093455,0.07885672052202351,0.061224489795918366,0.190379957173788
Money or Your Life? (yellow),rare,SEA204,https://prod-content.fabrary.io/cards/SEA204.webp,tDFjkc6tL8qqHC9n9nCrh,2,3,5,2,,,,"Generic, Action, Attack",,,,,,,"When this hits a hero, deal 2 damage to them unless they give you a Gold token they control. If you are a Thief, repeat this process once.",Generic Action - Attack,,,,No,,29,9,6,7,7,0.06756991089696848,0.05082630979085451,0.2967741935483871,0.05502443462861274,0.05943568711307385,0.7582363511904764,0.762198275,0.7975172199921293,0.10076270153407371,0.07816711590296496,0.07947147704870013,0.06164383561643835,0.38979195272025474,0.3,0.08425964930483278,0.06542056074766354,0.0919995072756941,0.07142857142857142,0.16138064658737042
Money or Your Life? (blue),rare,SEA205,https://prod-content.fabrary.io/cards/SEA205.webp,FG8PKbFmKK7Tgck8BjrdW,3,3,4,2,,,,"Generic, Action, Attack",,,,,,,"When this hits a hero, deal 2 damage to them unless they give you a Gold token they control. If you are a Thief, repeat this process once.",Generic Action - Attack,,,,No,,31,9,8,7,7,0.07305515462902774,0.05269325110244243,0.3820769363463861,0.05585664759533123,0.05910252741616866,0.7582363511904764,0.762198275,0.7975172199921293,0.10771185336400982,0.08355795148247978,0.07947147704870013,0.06164383561643835,0.5197226036270063,0.4,0.08425964930483278,0.06542056074766354,0.0919995072756941,0.07142857142857142,0.19386330931405832
Flying High (red),rare,SEA206,https://prod-content.fabrary.io/cards/SEA206.webp,g8DkCdbjNtDPTMWhDFnNf,1,0,,2,,,,"Generic, Action",Go again,,,Go again,,,"""Your next attack this turn gets **go again**. If it's red, it gets +1{p}.",,,,,,,21,4,3,5,9,0.048473057055834746,0.02255507050027598,0.14545454545454545,0.040100567154182504,0.07643481918455064,0.7582363511904764,0.762198275,0.7975172199921293,0.07296609421432923,0.05660377358490566,0.035320656466088944,0.0273972602739726,0.19489597636012737,0.15,0.06018546378916627,0.04672897196261682,0.11828508078303528,0.09183673469387756,0.10217179434960447
Flying High (yellow),rare,SEA207,https://prod-content.fabrary.io/cards/SEA207.webp,6cjnMQdchnmhcWTkNMrbK,2,0,,2,,,,"Generic, Action",Go again,,,Go again,,,"""Your next attack this turn gets **go again**. If it's yellow, it gets +1{p}.",,,,,,,43,26,5,8,4,0.09773099896386053,0.14909961563631147,0.22745098039215686,0.06192585902374393,0.0338221449929291,0.7582363511904764,0.762198275,0.7975172199921293,0.14940676434362654,0.11590296495956873,0.22958426702957813,0.1780821917808219,0.32482662726687894,0.25,0.09629674206266603,0.07476635514018691,0.052571147014682344,0.04081632653061224,0.17581969584345136
Flying High (blue),rare,SEA208,https://prod-content.fabrary.io/cards/SEA208.webp,nL9rPDJLqLM9dBndmpn6L,3,0,,2,,,,"Generic, Action",Go again,,,Go again,,,"""Your next attack this turn gets **go again**. If it's blue, it gets +1{p}.",,,,,,,43,33,2,1,7,0.09670682469300669,0.1835407394167308,0.1,0.007577671129072999,0.06398442036175482,0.7582363511904764,0.762198275,0.7975172199921293,0.14940676434362654,0.11590296495956873,0.29139541584523376,0.22602739726027396,0.12993065090675157,0.1,0.012037092757833254,0.009345794392523364,0.0919995072756941,0.07142857142857142,0.13134066669637817
Clap 'Em in Irons (blue),rare,SEA209,https://prod-content.fabrary.io/cards/SEA209.webp,Rz7gTL7CQrDCtn9n87jGK,3,0,,,,,,"Generic, Action, Item",Go again,,,,,,"""**Go again**",,,,,,,28,12,2,5,9,0.0662800729749579,0.06957590122865676,0.09232954545454546,0.03830933737475794,0.08659321924628048,0.7582363511904764,0.762198275,0.7975172199921293,0.09728812561910564,0.07547169811320754,0.10596196939826683,0.0821917808219178,0.12993065090675157,0.1,0.06018546378916627,0.04672897196261682,0.11828508078303528,0.09183673469387756,0.10359079121930499
Regain Composure (blue),rare,SEA210,https://prod-content.fabrary.io/cards/SEA210.webp,qWzngwMHHKwBJT6BKkF9r,3,0,,2,,,,"Generic, Action",Go again,,,,,,"""Your next attack this turn gets +1{p} and """"When this hits, {u} your hero.""""",,,,,,,27,17,3,6,1,0.06197561793005035,0.09782721593018891,0.1339962121212121,0.04834685632405606,0.008746355685131196,0.7582363511904764,0.762198275,0.43837784809130287,0.11703422406475636,0.07277628032345014,0.1883379825736631,0.11643835616438356,0.22063479736756808,0.15,0.09063856496849333,0.056074766355140186,0.016489576575680412,0.01020408163265306,0.12902523037135122
Tit for Tat (blue),rare,SEA211,https://prod-content.fabrary.io/cards/SEA211.webp,knKbmDwjgK9qD8rmJNTQq,3,0,,2,,,,"Generic, Action",Go again,,,,,,"""{t} target hero. {u} another target hero.",,,,,,,36,19,4,7,6,0.08148240228108165,0.10706692235807126,0.1858026373147341,0.05468631126164184,0.05133380133380133,0.7582363511904764,0.762198275,0.43837784809130287,0.1560456320863418,0.09703504043126684,0.2104953922882117,0.13013698630136986,0.2941797298234241,0.2,0.10574499246324222,0.06542056074766354,0.09893745945408247,0.061224489795918366,0.17733939350724012
Fiddler's Green (red),rare,SEA212,https://prod-content.fabrary.io/cards/SEA212.webp,6dNCtnqWjTwr88JCckKDG,1,,,1,,,,"Generic, Block",,,,,,,"When this is put into your graveyard from anywhere, gain 3{h}.",Generic Block,,,,No,,37,22,2,6,7,0.08445933414991989,0.12618230782340045,0.09005376344086022,0.046960258038443586,0.06210176682115457,0.7582363511904764,0.762198275,0.7975172199921293,0.12855930885381817,0.09973045822102426,0.19426361056348918,0.1506849315068493,0.12993065090675157,0.1,0.07222255654699952,0.056074766355140186,0.0919995072756941,0.07142857142857142,0.1221040813232336
Fiddler's Green (yellow),rare,SEA213,https://prod-content.fabrary.io/cards/SEA213.webp,bR7C7tbtGczDWnbDHjTD7,2,,,1,,,,"Generic, Block",,,,,,,"When this is put into your graveyard from anywhere, gain 2{h}.",Generic Block,,,,No,,38,19,4,6,9,0.0886633663353611,0.11176875384432956,0.18854166666666666,0.04936740322234507,0.07676250378594474,0.7582363511904764,0.762198275,0.7975172199921293,0.13203388476878625,0.10242587601078167,0.1677731182139225,0.13013698630136986,0.25986130181350314,0.2,0.07222255654699952,0.056074766355140186,0.11828508078303528,0.09183673469387756,0.1545355143393651
Fiddler's Green (blue),rare,SEA214,https://prod-content.fabrary.io/cards/SEA214.webp,7bLzzWQGtNWkHWzjkcdQn,3,,,1,,,,"Generic, Block",,,,,,,"When this is put into your graveyard from anywhere, gain 1{h}.",Generic Block,,,,No,,24,15,3,3,3,0.05407710293624441,0.08564123122628572,0.1339962121212121,0.022375178917234992,0.025356296364699726,0.7582363511904764,0.762198275,0.43837784809130287,0.10403042139089455,0.0646900269541779,0.1661805728591145,0.10273972602739725,0.22063479736756808,0.15,0.045319282484246666,0.028037383177570093,0.049468729727041236,0.030612244897959183,0.12040084560949262
Fool's Gold (yellow),rare,SEA215,https://prod-content.fabrary.io/cards/SEA215.webp,t9FQnwWKw7RWz7pPBGf7f,2,,,,,,,"Generic, Resource",,,,,,,"When this is discarded, create a Gold token.",Generic Resource,,,,No,,19,8,0,7,4,0.04174842319394046,0.044469281311386576,0.0,0.05393251227459354,0.03291195020518328,0.7582363511904764,0.762198275,0.43837784809130287,0.08235741693445818,0.05121293800539083,0.0886296388581944,0.0547945205479452,0.0,0.0,0.10574499246324222,0.06542056074766354,0.06595830630272165,0.04081632653061224,0.06508323440603957
Blow for a Blow (red),common,SEA216,https://prod-content.fabrary.io/cards/SEA216.webp,Fp6nwdwf88LdLLcTJcFHr,1,2,4,2,,,,"Generic, Action, Attack",Go again,,,,,,"""When this is played, if you have less {h} than an opposing hero, it gets **go again**.",,,,,,,69,34,10,11,14,0.16010973733760936,0.19685434680619882,0.4751640575585073,0.0893822192395729,0.11829387049738346,2.2340210109890095,2.247988154621848,2.0810903560270018,0.08567174590049066,0.18598382749326145,0.10742793290375507,0.2328767123287671,0.22713074942068587,0.5,0.04737261038141185,0.102803738317757,0.06582681517717259,0.14285714285714285,0.11193952697075635
Life for a Life (red),common,SEA217,https://prod-content.fabrary.io/cards/SEA217.webp,qqzmLCbJJ6nwQGtzrJMcL,1,1,4,2,,,,"Generic, Action, Attack",Go again,,,,,,"""When this is played, if you have less {h} than an opposing hero, it gets **go again**.",,,,,,,77,18,6,28,25,0.1789188057312239,0.10662639240505138,0.29375,0.22347636021285514,0.21453523563643928,2.0361531428571418,2.0361531428571418,1.8692553442622954,0.10564210239484796,0.20754716981132076,0.06280598295335839,0.1232876712328767,0.1504190152405956,0.3,0.13331797652972896,0.2616822429906542,0.12996032391441936,0.25510204081632654,0.11912582465952556
Scar for a Scar (red),common,SEA218,https://prod-content.fabrary.io/cards/SEA218.webp,DbpqBt8Gp8HWg6QMFBBgh,1,0,4,2,,,,"Generic, Action, Attack",Go again,,,,,,"When this is played, if you have less {h} than an opposing hero, it gets **go again**.",Generic Action - Attack,,,,,,100,15,7,42,36,0.23177894392963527,0.08806362402252813,0.3369287634408602,0.33521183729361076,0.31149446154461324,2.0361531428571418,2.0361531428571418,1.8692553442622954,0.13719753557772463,0.2695417789757412,0.052338319127798655,0.10273972602739725,0.17548885111402818,0.35,0.19997696479459343,0.3925233644859813,0.18714286643676387,0.3673469387755102,0.15373675036829604
Ravenous Rabble (red),common,SEA219,https://prod-content.fabrary.io/cards/SEA219.webp,RpjM6dFbhwh7WPQkNLbbF,1,0,5,2,,,,"Generic, Action, Attack",Go again,,,,,,"""When this attacks, reveal the top card of your deck. This gets -X{p}, where X is the pitch value of the card revealed this way.",,,,,,,94,7,11,33,43,0.21959370810249781,0.04021909357165305,0.5319852941176471,0.26675842944180095,0.3715757164483643,2.0361531428571418,2.0361531428571418,1.8692553442622954,0.12896568344306114,0.25336927223719674,0.02442454892630604,0.04794520547945205,0.27576819460775853,0.55,0.15712475805289483,0.308411214953271,0.2235317571328013,0.4387755102040816,0.17021231467994016
Nimby (red),common,SEA220,https://prod-content.fabrary.io/cards/SEA220.webp,TwN6BKbDJDrJBf7DPGcP8,1,0,3,2,,,,"Generic, Action, Attack",,,,,,,"When this attacks, you may search your deck for a Nimblism, reveal it, put it into your hand, then shuffle.",Generic Action - Attack,,,,,,81,10,14,23,34,0.1887918453650354,0.0579029188862091,0.6532045980990479,0.185664342604771,0.2924262433913281,2.2340210109890095,2.247988154621848,2.0810903560270018,0.10057117997014121,0.2183288409703504,0.03159645085404561,0.0684931506849315,0.31798304918896025,0.7,0.09905182170658841,0.21495327102803738,0.15986512257313343,0.3469387755102041,0.15212411108068194
Nimby (yellow),common,SEA221,https://prod-content.fabrary.io/cards/SEA221.webp,7HzdfH8DD7cMhzKpCfDRG,2,0,2,2,,,,"Generic, Action, Attack",,,,,,,"When this attacks, you may search your deck for a Nimblism, reveal it, put it into your hand, then shuffle.",Generic Action - Attack,,,,,,69,25,8,19,17,0.15781708998445035,0.14145294674049078,0.38151684060721064,0.14855089980050196,0.1466604802991989,2.2340210109890095,2.247988154621848,2.0810903560270018,0.08567174590049066,0.18598382749326145,0.07899112713511403,0.17123287671232876,0.18170459953654872,0.4,0.08182541793152956,0.17757009345794392,0.07993256128656671,0.17346938775510204,0.10561342647243975
Nimby (blue),common,SEA222,https://prod-content.fabrary.io/cards/SEA222.webp,6wDLWfBNH8rPfhKPNtT8L,3,0,1,2,,,,"Generic, Action, Attack",,,,,,,"When this attacks, you may search your deck for a Nimblism, reveal it, put it into your hand, then shuffle.",Generic Action - Attack,,,,,,73,28,6,19,20,0.1673758329505504,0.16098823357931039,0.283322192513369,0.1505333137817388,0.17161881119552472,2.2340210109890095,2.247988154621848,2.0810903560270018,0.09063822392370752,0.1967654986522911,0.08847006239132771,0.1917808219178082,0.13627844965241154,0.3,0.08182541793152956,0.17757009345794392,0.09403830739596085,0.20408163265306123,0.10015305934280741
Rally the Coast Guard (red),common,SEA223,https://prod-content.fabrary.io/cards/SEA223.webp,TB9k9LLhgLQm7jD9tnNzk,1,3,7,2,,,,"Generic, Action, Attack",,Once per Turn Instant,,,,,**Once per Turn Instant** - Discard a card: This gets +3{d}. Activate this only while this card is defending.,Generic Action - Attack,,,,,,112,51,11,22,28,0.2575061876847131,0.2944594680406619,0.5150426226208958,0.17529764941075873,0.23965318732370292,2.2340210109890095,2.247988154621848,3.015718028158148,0.11739974023932234,0.3018867924528302,0.13552749194577315,0.3493150684931507,0.2258697102452904,0.55,0.07967285267085128,0.205607476635514,0.11072958830778884,0.2857142857142857,0.1379499107924259
Rally the Coast Guard (yellow),common,SEA224,https://prod-content.fabrary.io/cards/SEA224.webp,d6WrKcWGr7BHGtWHWT6dt,2,3,6,2,,,,"Generic, Action, Attack",,Once per Turn Instant,,,,,**Once per Turn Instant** - Discard a card: This gets +3{d}. Activate this only while this card is defending.,Generic Action - Attack,,,,,,87,36,6,24,21,0.19793774798443906,0.2061334060623683,0.2804640331205796,0.18768038411990676,0.18008515769264807,2.2340210109890095,2.247988154621848,2.0810903560270018,0.10802089700496649,0.23450134770889489,0.1137472230745642,0.2465753424657534,0.13627844965241154,0.3,0.10335842265035312,0.22429906542056074,0.09874022276575889,0.21428571428571427,0.11303107953577193
Rally the Coast Guard (blue),common,SEA225,https://prod-content.fabrary.io/cards/SEA225.webp,wL7qNGJ7hn86bLDB7kGDG,3,3,5,2,,,,"Generic, Action, Attack",,Once per Turn Instant,,,,,**Once per Turn Instant** - Discard a card: This gets +3{d}. Activate this only while this card is defending.,Generic Action - Attack,,,,,,102,50,7,27,18,0.23313412103101738,0.2838595478319659,0.3382352941176471,0.21693046839888655,0.15380611140823117,2.2340210109890095,2.247988154621848,2.0810903560270018,0.12664518959202967,0.2749326145552561,0.15798225427022805,0.3424657534246575,0.15899152459448013,0.35,0.11627822548164726,0.2523364485981308,0.08463447665636477,0.1836734693877551,0.12947162025068007
Sirens of Safe Harbor (red),common,SEA226,https://prod-content.fabrary.io/cards/SEA226.webp,WMwJ8b97zqNWbjdHqRNRK,1,2,6,2,,,,"Generic, Action, Attack",,,,,,,"When this is put into your graveyard from anywhere, gain 1{h}.",Generic Action - Attack,,,,,,83,27,10,28,18,0.19334959144662056,0.1587044419931872,0.4674936030130527,0.22550986359542252,0.15390226970122087,2.2340210109890095,2.247988154621848,2.0810903560270018,0.10305441898174963,0.22371967654986524,0.08531041730592315,0.18493150684931506,0.22713074942068587,0.5,0.12058482642541199,0.2616822429906542,0.08463447665636477,0.1836734693877551,0.12941511745209647
Sirens of Safe Harbor (yellow),common,SEA227,https://prod-content.fabrary.io/cards/SEA227.webp,zrRwzwz7n6KgqcDMnjjDw,2,2,5,2,,,,"Generic, Action, Attack",,,,,,,"When this is put into your graveyard from anywhere, gain 1{h}.",Generic Action - Attack,,,,,,102,30,18,32,22,0.23657571666580104,0.16976865155859175,0.8386906253545249,0.25484935304272976,0.19327218849791045,2.2340210109890095,2.247988154621848,2.0810903560270018,0.12664518959202967,0.2749326145552561,0.09478935256213683,0.2054794520547945,0.40883534895723456,0.9,0.13781123020047084,0.29906542056074764,0.10344213813555693,0.22448979591836735,0.18621951746384977
Sirens of Safe Harbor (blue),common,SEA228,https://prod-content.fabrary.io/cards/SEA228.webp,PqpzLCTzp6Q6JkwqtDPhf,3,2,4,2,,,,"Generic, Action, Attack",,,,,,,"When this is put into your graveyard from anywhere, gain 1{h}.",Generic Action - Attack,,,,,,104,45,9,19,31,0.2436435604029152,0.25747616556213504,0.4192817046173308,0.15504424062480834,0.2839272744715186,2.2340210109890095,2.247988154621848,2.0810903560270018,0.1291284286036381,0.2803234501347709,0.14218402884320525,0.3082191780821918,0.20441767447861728,0.45,0.08182541793152956,0.17757009345794392,0.14575937646373932,0.3163265306122449,0.14354662442927285
Strike Gold (red),common,SEA229,https://prod-content.fabrary.io/cards/SEA229.webp,tGd6nNtRQGbkcNjCRGB77,1,0,4,2,,,,"Generic, Action, Attack",,,,,,,"When this hits, create a Gold token.",Generic Action - Attack,,,,,,71,17,9,26,19,0.16576349718121036,0.09570866356565495,0.42306958340520967,0.20812480125935093,0.17136782827335362,2.2340210109890095,2.247988154621848,2.0810903560270018,0.0881549849120991,0.19137466307277629,0.05371396645187754,0.11643835616438356,0.20441767447861728,0.45,0.11197162453788255,0.24299065420560748,0.08933639202616281,0.19387755102040816,0.11485991437363505
Strike Gold (yellow),common,SEA230,https://prod-content.fabrary.io/cards/SEA230.webp,GzCQMQGTHq66mwH7GbpQL,2,0,3,2,,,,"Generic, Action, Attack",,,,,,,"When this hits, create a Gold token.",Generic Action - Attack,,,,,,79,32,8,22,17,0.17886978256789282,0.1821423376478859,0.36061539480657123,0.16906889545846754,0.1476043706725453,2.2340210109890095,2.247988154621848,2.0810903560270018,0.0980879409585328,0.21293800539083557,0.10110864273294595,0.2191780821917808,0.18170459953654872,0.4,0.0947452207628237,0.205607476635514,0.07993256128656671,0.17346938775510204,0.11437275607972128
Strike Gold (blue),common,SEA231,https://prod-content.fabrary.io/cards/SEA231.webp,qLjtfh8FGb6JCLpWPc7Ph,3,0,2,2,,,,"Generic, Action, Attack",,,,,,,"When this hits, create a Gold token.",Generic Action - Attack,,,,,,79,31,9,23,16,0.18275353509439696,0.17956422752401172,0.4302083333333333,0.18254130452128198,0.13723569439869118,2.2340210109890095,2.247988154621848,2.0810903560270018,0.0980879409585328,0.21293800539083557,0.09794899764754139,0.21232876712328766,0.20441767447861728,0.45,0.09905182170658841,0.21495327102803738,0.07523064591676867,0.16326530612244897,0.11916228493737893
Trade In (red),common,SEA232,https://prod-content.fabrary.io/cards/SEA232.webp,B7JjFkkd8gdhc7CqdWN9G,1,0,3,2,,,,"Generic, Action, Attack",Go again,,,,,,"""When this attacks, you may discard a card. If you do, draw a card.",,,,,,,75,25,5,12,33,0.17457601234444378,0.14523030289879277,0.23892763731473413,0.09751301970908303,0.28930235205508475,2.0361531428571418,2.0361531428571418,1.8692553442622954,0.10289815168329347,0.20215633423180593,0.08723053187966442,0.17123287671232876,0.12534917936716297,0.25,0.05713627565559812,0.11214953271028037,0.17154762756703357,0.336734693877551,0.11031590361736476
Trade In (yellow),common,SEA233,https://prod-content.fabrary.io/cards/SEA233.webp,gbMdbHtkbGnzcfpqHBFBq,2,0,2,2,,,,"Generic, Action, Attack",Go again,,,,,,"""When this attacks, you may discard a card. If you do, draw a card.",,,,,,,80,25,9,19,27,0.18086960357572912,0.13994791484162322,0.428951936346386,0.14589211465025242,0.22939522821646724,2.0361531428571418,2.0361531428571418,1.8692553442622954,0.1097580284621797,0.215633423180593,0.08723053187966442,0.17123287671232876,0.22562852286089335,0.45,0.09046576978803035,0.17757009345794392,0.1403571498275729,0.2755102040816326,0.13592049358904024
Trade In (blue),common,SEA234,https://prod-content.fabrary.io/cards/SEA234.webp,TDCnCP7tnLRMNgHNJPTRF,3,0,1,2,,,,"Generic, Action, Attack",Go again,,,,,,"""When this attacks, you may discard a card. If you do, draw a card.",,,,,,,81,52,2,12,15,0.18739224044793112,0.3052982999791875,0.09838709677419355,0.09683483072796592,0.12877449577392716,2.0361531428571418,2.0361531428571418,1.8692553442622954,0.11113000381795694,0.2183288409703504,0.181439506309702,0.3561643835616438,0.05013967174686519,0.1,0.05713627565559812,0.11214953271028037,0.07797619434865162,0.15306122448979592,0.09167291201520424
Walk the Plank (red),common,SEA235,https://prod-content.fabrary.io/cards/SEA235.webp,RLQrqhLnpqbkKh8qLRtnn,1,3,7,2,,,,"Generic, Action, Attack",,,,,,,"When this hits a Pirate hero, {t} them or an ally they control.",Generic Action - Attack,,,,,,78,31,9,26,12,0.18001568793034833,0.18129147846799146,0.4069017379679144,0.20732108189068352,0.10199871269562304,2.2340210109890095,2.247988154621848,2.0810903560270018,0.09684632145272858,0.21024258760107817,0.09794899764754139,0.21232876712328766,0.20441767447861728,0.45,0.11197162453788255,0.24299065420560748,0.056422984437576505,0.12244897959183673,0.11769032027540442
Walk the Plank (yellow),common,SEA236,https://prod-content.fabrary.io/cards/SEA236.webp,qbfHLhfMncWkw8bbhDgJD,2,3,6,2,,,,"Generic, Action, Attack",,,,,,,"When this hits a Pirate hero, {t} them or an ally they control.",Generic Action - Attack,,,,,,82,28,9,19,26,0.1867504771519478,0.15952320706722178,0.4136395883549583,0.14825826599936145,0.22303686288293287,2.2340210109890095,2.247988154621848,2.0810903560270018,0.10181279947594543,0.2210242587601078,0.08847006239132771,0.1917808219178082,0.20441767447861728,0.45,0.08182541793152956,0.17757009345794392,0.1222497996147491,0.2653061224489796,0.1242407386040559
Walk the Plank (blue),common,SEA237,https://prod-content.fabrary.io/cards/SEA237.webp,wFcdCKBhBrRhhTWtQH76f,3,3,5,2,,,,"Generic, Action, Attack",,,,,,,"When this hits a Pirate hero, {t} them or an ally they control.",Generic Action - Attack,,,,,,102,34,9,26,33,0.23302933485519894,0.19514616008318034,0.4390120967741936,0.20462007798219561,0.27844850591383424,2.2340210109890095,2.247988154621848,2.0810903560270018,0.12664518959202967,0.2749326145552561,0.10742793290375507,0.2328767123287671,0.20441767447861728,0.45,0.11197162453788255,0.24299065420560748,0.1551632072033354,0.336734693877551,0.14474510978089758
Nimblism (red),common,SEA238,https://prod-content.fabrary.io/cards/SEA238.webp,8gDnjCfGbwdzrRztkMJJG,1,0,,2,,,,"Generic, Action",Go again,,,,,,"""The next attack action card with cost 1 or less you play this turn gains +3{p}.",,,,,,,101,10,14,35,42,0.23830874483266415,0.056906179900952786,0.6724086812144213,0.2834437131973753,0.37068970541807905,2.0361531428571418,2.0361531428571418,2.8038830163934434,0.11510209375927977,0.2722371967654987,0.028867271024043118,0.0684931506849315,0.31417105180713656,0.7,0.13782148861807544,0.32710280373831774,0.18060213326935293,0.42857142857142855,0.16536548617965202
Nimblism (yellow),common,SEA239,https://prod-content.fabrary.io/cards/SEA239.webp,M6j9KrDRqMMHwGqw9QLKz,2,0,,2,,,,"Generic, Action",Go again,,,,,,"""The next attack action card with cost 1 or less you play this turn gains +2{p}.",,,,,,,67,10,8,22,27,0.15802828861314416,0.059604958847929296,0.3811655405405405,0.17410911624765393,0.24156311055478624,2.0361531428571418,2.0361531428571418,1.8692553442622954,0.0919223488370755,0.18059299191374664,0.03489221275186577,0.0684931506849315,0.20055868698746077,0.4,0.10474983870192989,0.205607476635514,0.1403571498275729,0.2755102040816326,0.12013947206720733
Nimblism (blue),common,SEA240,https://prod-content.fabrary.io/cards/SEA240.webp,cQD9DmppBQNGqb9CdqCRc,3,0,,2,,,,"Generic, Action",Go again,,,,,,"""The next attack action card with cost 1 or less you play this turn gains +1{p}.",,,,,,,85,33,7,23,22,0.19929194503484451,0.1897117473216576,0.32518238114775116,0.18549130341195522,0.20294060623399066,2.0361531428571418,2.0361531428571418,2.8038830163934434,0.09686809870830476,0.22911051212938005,0.09526199437934228,0.22602739726027396,0.15708552590356828,0.35,0.09056840680616388,0.21495327102803738,0.09460111742680391,0.22448979591836735,0.10937926112896959
On the Horizon (red),common,SEA241,https://prod-content.fabrary.io/cards/SEA241.webp,LqpTFf7TmpdtPgf8WtdfQ,1,,,4,,,,"Generic, Block",,,,,,,"When this defends, look at the top card of your deck.",Generic Block,,,,,,125,33,7,36,49,0.2875460874673586,0.18875501929317073,0.3184619510402243,0.289106614793969,0.42671141663089907,2.2340210109890095,2.247988154621848,3.015718028158148,0.1310264958028151,0.33692722371967654,0.0876942594943238,0.22602739726027396,0.1437352701560939,0.35,0.13037375891593847,0.3364485981308411,0.19377677953863046,0.5,0.13889501702624665
On the Horizon (yellow),common,SEA242,https://prod-content.fabrary.io/cards/SEA242.webp,bFMkfr79WHCrP6HK6krM6,2,,,3,,,,"Generic, Block",,,,,,,"When this defends, look at the top card of your deck.",Generic Block,,,,,,96,26,6,29,35,0.21779500494307855,0.14668327794585576,0.2719729216882917,0.22962429552439015,0.2997645938664452,2.2340210109890095,2.247988154621848,3.015718028158148,0.100628348776562,0.2587601078167116,0.06909244687431572,0.1780821917808219,0.12320166013379476,0.3,0.10502330579339487,0.27102803738317754,0.13841198538473604,0.35714285714285715,0.10893234954656035
On the Horizon (blue),common,SEA243,https://prod-content.fabrary.io/cards/SEA243.webp,gqfJ6k7rFMpbcHMqjDJKR,3,,,2,,,,"Generic, Block",,,,,,,"When this defends, look at the top card of your deck.",Generic Block,,,,,,82,30,7,21,24,0.18706553210741375,0.1708950810375807,0.32129262262089586,0.16331282131817912,0.2096970025193946,2.2340210109890095,2.247988154621848,2.0810903560270018,0.10181279947594543,0.2210242587601078,0.09478935256213683,0.2054794520547945,0.15899152459448013,0.35,0.09043861981905899,0.19626168224299065,0.11284596887515301,0.24489795918367346,0.11426636646270724
Cracked Bauble (yellow),token,SEA246,https://storage.googleapis.com/fabmaster/cardfaces/2025-SEA/EN/SEA246.png,Dbhn6rRcrbdRnKbqdPdwh,2,,,,,,,"Generic, Resource",,,,,,,*(A player may add any number of Cracked Baubles to their card-pool in sealed deck or booster draft formats.)*,Generic Resource,,,,,,5,0,4,1,0,0.013477088948787063,0.0,0.2,0.009345794392523364,0.0,,,,,0.013477088948787063,,0.0,,0.2,,0.009345794392523364,,0.0,
